1	#	CAMINHO NO XML	CAMPO	REGRAS DE NEGÓCIO PARA A NOTA FISCAL DE SERVIÇO ELETRÔNICA DO  \n SISTEMA NACIONAL NFS-e							EMISSORES PÚBLICOS NACIONAIS NFS-e \n (SEFIN, WEB, APP)			
2												NFS-e EMITIDA SOB CONDIÇÕES DE  \n DECISÃO JUDICIAL OU ADMINISTRATIVA (cStat = 102) \n RNs EXECUTADAS NA GERAÇÃO DE NFS-e PELOS \n EMISSORES PÚBLICOS NACIONAIS (SEFIN, WEB, APP) \n RNs EXECUTADAS (V) \n RNs NÃO EXECUTADAS (X)	RNs EXECUTADAS  \n NA RECEPÇÃO DE NFS-e COMPARTILHADAS  \n PELOS MUNICÍPIOS COM O  \n ADN NFS-e (V)  \n E \n RNs NÃO EXECUTADAS (X)	NFS-e EMITIDAS SOB CONDIÇÕES DE DECISÃO JUDICIAL OU ADMINISTRATIVA (cStat = 102) \n RNs EXECUTADAS  \n NA RECEPÇÃO DE NFS-e COMPARTILHADAS  \n PELOS MUNICÍPIOS COM O  \n ADN NFS-e (V) E \n RNs NÃO EXECUTADAS (X)
3							EFEITO	CÓD. ERRO	MSG. ERRO
121							Rej.	E1581	Valor do diferimento para a CBS incorreto.	1	V	V	V	V	CALCULADORA \n Margem de erro de R$ 0,01
122		NFSe/infNFSe/IBSCBS/totCIBS/gCBS/	vCBS	 O valor total da CBS da União deve ser igual ao valor total/IBSCBSTot/gCBS/vCBS retornado pela Calculadora			Rej.	E1582	Valor total da CBS da União incorreto.	1	V	V	V	V	CALCULADORA
123		NFSe/infNFSe/IBSCBS/totCIBS/	gTribRegular	 O grupo de tributação regular não deve ser informado se o indicador para tributação regular (exigeGrupoTributacaoRegular) para o código da classificação tributária - cClassTribIBSCBS for igual a false			Rej.	E1583	Grupo de tributação regular não deve ser informado para o cClassTribIBSCBS indicado.	1	V	V	V	V	CALCULADORA
124							Rej.	E1584	Grupo de tributação regular deve ser informado para o cClassTribIBSCBS indicado.	1	V	V	V	V	CALCULADORA \n Margem de erro de R$ 0,01
125		NFSe/infNFSe/IBSCBS/totCIBS/gTribRegular/	pAliqEfeRegIBSUF	 A alíquota efetiva de tributação regular do IBS estadual deve ser igual ao valor IBSCBS/gIBSCBS/gTribRegular/pAliqEfetRegIBSUF retornado pela Calculadora			Rej.	E1585	Alíquota efetiva de tributação regular do IBS estadual incorreta.	1	V	V	V	V	CALCULADORA \n Margem de erro de R$ 0,01
126		NFSe/infNFSe/IBSCBS/totCIBS/gTribRegular/	vTribRegIBSUF	 O valor da tributação regular do IBS estadual deve ser igual ao valor IBSCBS/gIBSCBS/gTribRegular/vTribRegIBSUF retornado pela Calculadora			Rej.	E1586	Valor da tributação regular do IBS estadual incorreto.	1	V	V	V	V	CALCULADORA \n Margem de erro de R$ 0,01
127		NFSe/infNFSe/IBSCBS/totCIBS/gTribRegular/	pAliqEfeRegIBSMun	 A alíquota efetiva de tributação regular do IBS municipal deve ser igual ao valor IBSCBS/gIBSCBS/gTribRegular/pAliqEfetRegIBSMun retornado pela Calculadora			Rej.	E1587	Alíquota efetiva de tributação regular do IBS municipal incorreta.	1	V	V	V	V	CALCULADORA \n Margem de erro de R$ 0,01
128		NFSe/infNFSe/IBSCBS/totCIBS/gTribRegular/	vTribRegIBSMun	 O valor da tributação regular do IBS municipal deve ser igual ao valor IBSCBS/gIBSCBS/gTribRegular/vTribRegIBSMun retornado pela Calculadora			Rej.	E1588	Valor da tributação regular do IBS municipal incorreto.	1	V	V	V	V	CALCULADORA \n Margem de erro de R$ 0,01
129		NFSe/infNFSe/IBSCBS/totCIBS/gTribRegular/	pAliqEfeRegCBS	 A alíquota efetiva de tributação regular da CBS deve ser igual ao valor IBSCBS/gIBSCBS/gTribRegular/pAliqEfetRegCBS retornado pela Calculadora			Rej.	E1589	Alíquota efetiva de tributação regular da CBS incorreta.	1	V	V	V	V	CALCULADORA \n Margem de erro de R$ 0,01
130		NFSe/infNFSe/IBSCBS/totCIBS/gTribRegular/	vTribRegCBS	 O valor da tributação regular da CBS deve ser igual ao valor IBSCBS/gIBSCBS/gTribRegular/vTribRegCBS retornado pela Calculadora			Rej.	E1590	Valor da tributação regular da CBS incorreto.	1	V	V	V	V	CALCULADORA \n Margem de erro de R$ 0,01
131		NFSe/infNFSe/IBSCBS/totCIBS/	gTribCompraGov	O grupo de tributação para compras governamentais não deve ser informado para essas operações (tpEnteGov não foi informado informado na DPS).			Rej.	E1600	Grupo de compras governamentais não deve ser informando quando o tpEnteGov não foi informado na DPS.	1	V	V	V	V	-
132							Rej.	E1601	Grupo de compras governamentais deve ser informando quando o tpEnteGov não foi informado na DPS.	1	V	V	V	V	-
133		NFSe/infNFSe/IBSCBS/totCIBS/gTribCompraGov	pIBSUF	 A alíquota do IBS de competência do Estado deve ser igual ao valor IBSCBS/gIBSCBS/gTribCompraGov/pAliqIBSUF retornado pela Calculadora			Rej.	E1602	Alíquota do IBS de competência do Estado incorreta.	1	V	V	V	V	CALCULADORA \n Margem de erro de R$ 0,01
134		NFSe/infNFSe/IBSCBS/totCIBS/gTribCompraGov	vIBSUF	 O valor do Tributo do IBS da UF deve ser igual ao valor IBSCBS/gIBSCBS/gTribCompraGov/vTribIBSUF retornado pela Calculadora			Rej.	E1603	Valor do Tributo do IBS da UF incorreto.	1	V	V	V	V	CALCULADORA \n Margem de erro de R$ 0,01
135		NFSe/infNFSe/IBSCBS/totCIBS/gTribCompraGov	pIBSMun	 A alíquota do IBS de competência do \n Município deve ser igual ao valor IBSCBS/gIBSCBS/gTribCompraGov/pAliqIBSMun retornado pela Calculadora			Rej.	E1604	Alíquota do IBS de competência do \n Município incorreta.	1	V	V	V	V	CALCULADORA \n Margem de erro de R$ 0,01
136		NFSe/infNFSe/IBSCBS/totCIBS/gTribCompraGov	vIBSMun	 O valor do Tributo do IBS do Município deve ser igual ao valor IBSCBS/gIBSCBS/gTribCompraGov/vTribIBSMun retornado pela Calculadora			Rej.	E1605	Valor do Tributo do IBS do Município incorreto.	1	V	V	V	V	CALCULADORA \n Margem de erro de R$ 0,01
137		NFSe/infNFSe/IBSCBS/totCIBS/gTribCompraGov	pCBS	 A alíquota da CBS deve ser igual ao valor IBSCBS/gIBSCBS/gTribCompraGov/pAliqCBS retornado pela Calculadora			Rej.	E1606	Alíquota da CBS incorreta.	1	V	V	V	V	CALCULADORA \n Margem de erro de R$ 0,01
138		NFSe/infNFSe/IBSCBS/totCIBS/gTribCompraGov	vCBS	 O valor do Tributo da CBS deve ser igual ao valor IBSCBS/gIBSCBS/gTribCompraGov/vTribCBS retornado pela Calculadora			Rej.	E1607	Valor do Tributo da CBS incorreto.	1	V	V	V	V	CALCULADORA \n Margem de erro de R$ 0,01
139		NFSe/infNFSe/	DPS	-			-	-	-	-	-	-	-	-	-
140		NFSe/infNFSe/DPS/	versao	Prazo de aceitação da versão do leiaute DPS ultrapassado.			Rej.	E0001	O prazo de aceitação da versão do leiaute da DPS expirou.	1	V	V	V	V	-
141		NFSe/infNFSe/DPS/	infDPS	-			-	-	-	-	-	-	-	-	-
142		NFSe/infNFSe/DPS/infDPS/	id	O identificador da DPS é formado conforme a concatenação dos seguintes campos: \n "DPS" + Cód.Mun.Emi. + Tipo de Inscrição Federal + Inscrição Federal + Série DPS + Núm. DPS \n  \n Campo identificador da DPS inválido. \n Identificador da DPS difere da concatenação dos campos correspondentes. \n "DPS" + Cód.Mun.Emi. + Tipo de Inscrição Federal + Inscrição Federal + Série DPS + Núm. DPS  \n  \n Verificar se tipo de inscrição e inscrição, informados no identificador da DPS, estão corretamente correspondidos conforme o seguinte: \n  \n Tipo de inscrição Federal = 1 / Inscrição Federal = CPF emitente da DPS; \n Tipo de inscrição Federal = 2 / Inscrição Federal = CNPJ emitente da DPS; \n  \n Cód.Mun.Emi. é o código do município do endereço do emitente da DPS.			Rej.	E0004	Conteúdo do identificador informado na DPS difere da concatenação dos campos correspondentes.	1	V	V	V	V	-
143		NFSe/infNFSe/DPS/infDPS/	tpAmb	Ambiente informado diverge do ambiente de recebimento para o qual o emitente enviou a DPS.			Rej.	E0006	Ambiente informado diverge do ambiente de recebimento para o qual o emitente enviou a DPS.	1	V	V	V	V	-
144		NFSe/infNFSe/DPS/infDPS/	dhEmi	A data de emissão da DPS deve ser anterior ou igual à data e hora do seu processamento (dhProc) pelo Sistema Nacional NFS-e.			Rej.	E0008	A data e hora de emissão da DPS deve ser anterior ou igual à data do seu processamento (dhProc) pelo Sistema Nacional NFS-e.	1	V	V	V	V	-
145							Rej.	E1294	Prazo para entrega da DF-e excedido.	1	X	X	V	X	-
146		NFSe/infNFSe/DPS/infDPS/	verAplic	-			-	-	-	-	-	-	-	-	-
147		NFSe/infNFSe/DPS/infDPS/	serie	A série informada na DPS não pertence à faixa definida para o tipo de emissor utilizado para a sua emissão.			Rej.	E0010	A série informada na DPS não pertence à faixa definida para o tipo de emissor utilizado para a sua emissão.	1	V	V	X	X	Faixas de utilização da série da DPS: \n  \n 00001 a 49999 - Emissão com aplicativo pŕoprio; \n 50000 a 69999 - Emissor Móvel; \n 70000 a 79999 - Emissor Web; \n 80000 a 89999 - Emissão com *transcrissão manual (Web); \n  \n *O emitente deve informar o número de série (transcrever o número de série) que foi repassado ao não emitente da NFS-e.
148							Rej.	E0014	Conjunto de Série, Número, Código do Município Emissor e CNPJ/CPF informado nesta DPS já existe em uma NFS-e gerada a partir de uma DPS enviada anteriormente.	1	V	V	V	V	-
149		NFSe/infNFSe/DPS/infDPS/	nDPS
150		NFSe/infNFSe/DPS/infDPS/	dCompet	A data de competência informada na DPS deve ser anterior ou igual à data de emissão (dhEmi) da DPS.			Rej.	E0015	A data de competência informada na DPS não pode ser posterior à data de emissão (dhEmi) da DPS.	1	V	V	V	V	-
151							Rej.	E0016	A data de competência deve ser igual ou posterior à data de ativação do convênio do município emissor informado na DPS, exceto quando o emitente for MEI na data de competëncia informada.	1	V	V	X	X	Regras idênticas mas aplicadas em sistemas diferentes.  \n A primeira é realizada apenas na Sefin e  \n a segunda é realizada apena no ADN.
152							Rej.	E1270	A data de competência deve ser igual ou posterior à data de ativação do convênio do município emissor informado na DPS.	1	X	X	V	V
153							Rej.	E0018	A data de competência informada na DPS deve ser igual ou posterior à data de inscrição do CNPJ do emitente no cadastro CNPJ.	1	V	V	V	V	-
154							Rej.	E0020	A data de competência informada na DPS deve ser igual ou posterior à data de inscrição do CPF do emitente no cadastro CPF.	1	V	V	V	V	-
155							Rej.	E0023	A data de competência informada na DPS deve ser igual ou posterior à data do indicador municipal, registrada no CNC do município correspondente ao município emissor da DPS (cLocEmi).	1	V	X	X	X	-
156							Rej.	E0025	A data de competência informada na DPS deve ser igual ou posterior à data autorizasção de uso do emissores, registrada no CNC do município correspondente ao município emissor da DPS (cLocEmi) para o contribuinte.	1	V	X	X	X	-
157		NFSe/infNFSe/DPS/infDPS/	tpEmit	Se a DPS for emitida pelo tomador ou intermendiário (tpEmit = 2 ou 3), então a DPS deve ser rejeitada pelo sistema.			Rej.	E9996	Nesta versão da aplicação, não é permitida a emissão de NFS-e pelo tomador ou intermediário.	1	V	V	V	V	-
158		NFSe/infNFSe/DPS/infDPS/	cMotivoEmisTI	Se o emitente for o prestador de serviço (tpEmit = 1), então este campo não deve ser preenchido.			Rej.	E0029	O motivo da emissão não pode ser preenchido se o emitente for o prestador de serviço.	1	V	V	V	V	-
159							Rej.	E0031	Não pode haver retenção do ISSQN pelo tomador quando o município de incidência não for o do tomador.	2	X	X	X	X	-
160							Rej.	E0032	Não pode haver retenção do ISSQN pelo intermediário quando o município de incidência não for o do intermediário.	2	X	X	X	X	-
161		NFSe/infNFSe/DPS/infDPS/	chNFSeRej	Somente é permitido o preencimento deste campo se o emitente da DPS for o Tomador ou Intermediário (tpEmit igual a 2 ou 3) e o motivo da emissão for a rejeição de NFS-e emitida pelo Prestador (cMotivoEmisTI igual a 4).			Rej.	E0034	Somente é permitido o preenchimento do campo de chave de acesso de NFS-e rejeitada se o tipo de emitente for Tomador ou Intermediário e o motivo da emissao for por rejeição de NFS-e emitida pelo prestador.	1	X	X	X	X	-
162							Rej.	E0035	A chave de acesso de NFS-e informada nesta DPS não possui a ela vinculada o evento de manifestação de rejeição emitido pelo mesmo emitente desta DPS.	1	X	X	X	X	-
163		NFSe/infNFSe/DPS/infDPS/	cLocEmi	O código do município emissor informado na DPS deve existir no cadastro de convênio municipal do sistema nacional. \n  \n Exceto quando o emitente da DPS for MEI na data de competência da emissão da NFS-e.			Rej.	E0037	O código do município emissor informado na DPS é inexistente no cadastro de convênio municipal do sistema nacional.	1	V	V	X	X	-
164							Rej.	E0038	A situação do convênio do município emissor informado na DPS deve ser "ATIVO" no cadastro de convênio municipal do sistema nacional.	1	V	V	X	X	-
165							Rej.	E0039	O município emissor informado na DPS deve estar parametrizado para utilizar os emissores públicos nacionais, conforme parametrização do município no Sistema Nacional NFS-e.	1	V	V	X	X	-
166							Rej.	E0041	O município emissor não corresponde ao município do emitente MEI no CNPJ.	1	V	V	X	X	-
167							Rej.	E1304	O código do município emissor da NFS-e não existe conforme tabela do IBGE ou difere do código do municipio que está compartilhando o documento com o ADN do Sistema Nacional NFS-e.	1	X	X	V	V	-
168							Rej.	E1272	O código do município informado não existe ou não está ativo no convênio municipal na data de processamento de compartilhamento com o ADN.	1	X	X	V	V	Compartilhamento e Distribuição devem serguir esta regra
169		NFSe/infNFSe/DPS/infDPS/	subst	-			-	-	-	-	-	-	-	-	-
170		NFSe/infNFSe/DPS/infDPS/subst	chSubstda	Chave de NFS-e a ser substituída é inválida. \n  \n 1 - Verificar DV da chave de NFS-e a ser substituída informada nesta DPS; \n 2 - Verificar a correspondência exata dos campos (Cód.Mun. / Tipo de Inscrição / Inscrição) da chave de NFS-e a ser substituída informada e o id desta DPS;			Rej.	E0042	Chave de NFS-e a ser substituída é inválida.	1	V	V	V	V	-
171							Rej.	E0044	NFS-e não existe na base de dados do autorizador de NFS-e nacional. Informe uma chave de NFS-e existente.	1	V	V	V	V	-
172							Rej.	E0046	Uma NFS-e cancelada não pode ser substituída. Informe uma chave de NFS-e não cancelada anteriormente.	1	V	V	V	V	-
173							Rej.	E0050	Uma NFS-e não pode ser substituída fora do prazo estabelecido pelo município emissor da NFS-e.	3	V	X	X	X	-
174							Rej.	E0056	NFS-e não pode ser substituída pois não possui identificação do tomador.	3	V	X	X	X	-
175							Rej.	E0058	Não poderá ocorrer a substituição de NFS-e com alteração da identificação do não emitente, conforme parametrização do município emissor da NFS-e.	3	V	X	X	X	-
176							Rej.	E0060	Os campos data de competência, subitem da lista nacional de serviços, código complementar municipal e local da prestação não podem ser alterados quando a opção do simples nacional for Não Optante (opSimpNac = 1).	2	V	X	X	X	-
177							Rej.	E0061	Os campos identificação do Tomador (se identificado na DPS), data de competência (dCompet), e valor do serviço (vServ), não podem ser alterados quando a opção do simples nacional for MEI (opSimpNac = 2) ou ME/EPP (opSimpNac = 3).	2	V	X	X	X	-
178							Rej.	E0065	Não é possível substituição da NFS-e que tenha sido gerada em ambientes geradores diferentes.	1	V	V	V	V	-
179							Rej.	E0068	Não é possível a substituição desta NFS-e pois a mesma possui registro de Evento de Solicitação de Análise Fiscal para Cancelamento de NFS-e aguardando resposta. Para mais informações, consultar a Administração Tributária Municipal do município emissor da NFS-e.	1	V	V	V	V	-
180							Rej.	E0070	Não é possível a substituição desta NFS-e pois já ocorreu uma manifestação de confirmação de serviço. Para mais informações, consultar a Administração Tributária Municipal do município emissor da NFS-e.	2	V	X	X	X	-
181							Rej.	E0072	Não é possível a substituição desta NFS-e pois já ocorreu uma manifestação tácita da NFS-e. Para mais informações, consultar a Administração Tributária Municipal do município emissor da NFS-e.	2	V	X	V	X	-
182							Rej.	E0074	Não é permitido realizar a substituição para NFS-e que possua Evento de Tributos Recolhidos vinculado, conforme parametrização do município de incidência do ISSQN. Para mais informações, consultar a Administração Tributária Municipal do município emissor da NFS-e.	3	V	X	X	X	Aguarda para Implementar no Contexto do MAN.
183							Rej.	E0076	Não é permitido realizar a substituição para NFS-e que possua Evento de Bloqueio de Ofício para o Evento de Cancelamento de NFS-e por Substituição vigente.	1	V	V	V	V	-
184							Rej.	E1308	NFS-e a ser substituída não possui um evento de Cancelamento por substituição compartilhado com o ADN e por isso não pode ser substituída.	1	X	X	V	V	-
185							Rej.	E1310	O identificador desta NFS-e substituta não está referenciado no evento de Cancelamento por substituição da NFS-e substituída.	1	X	X	V	V	-
186		NFSe/infNFSe/DPS/infDPS/subst	cMotivo	-			-	-	-	-	-	-	-	-	-
187		NFSe/infNFSe/DPS/infDPS/subst	xMotivo	Quando o campo cMotivo = 99, o campo xMotivo deve informado obrigatoriamente.			Rej.	E0078	Quando o campo cMotivo = 99, o campo xMotivo deve informado obrigatoriamente.	1	V	X	V	X	-
188		NFSe/infNFSe/DPS/infDPS/	prest	-			-	-	-	-	V	-	-	-	-
189		NFSe/infNFSe/DPS/infDPS/prest/	CNPJ	CNPJ informado na DPS é inválido (verificar DV).			Rej.	E0080	CNPJ do prestador informado na DPS é inválido.	1	V	V	V	V	-
190							Rej.	E0082	CNPJ do emitente prestador não encontrado no cadastro CNPJ na data de competência.	2	V	V	X	X	-
191							Rej.	E0084	CNPJ do emitente prestador não possui estabelecimento ou domicílio em um município correspondente ao município emissor, na data de competência informada na DPS, conforme cadastros CNPJ e CNC NFS-e.	2	V	X	X	X	-
192		NFSe/infNFSe/DPS/infDPS/prest/	CPF	CPF informado na DPS é inválido (verificar DV).			Rej.	E0096	CPF do prestador informado na DPS é inválido.	1	V	V	V	V	-
193							Rej.	E0098	CPF do emitente prestador não encontrado no cadastro CPF na data de competência.	2	V	V	X	X	-
194							Rej.	E0099	CPF do emitente prestador não possui estabelecimento ou domicílio em um município correspondente ao município emissor, na data de competência informada na DPS, conforme  cadastro nacional complementar NFS-e (cLocEmi + CPF + IM informados na DPS para o prestador devem existir no CNC NFS-e).	2	V	X	X	X	-
195		NFSe/infNFSe/DPS/infDPS/prest/	NIF	Se o campo tpEmit for ígual a 1, então NIF do prestador não pode ser informado.			Rej.	E0112	O prestador de serviço, quando emitente da DPS, não pode ser identificado pelo NIF.	1	V	X	V	X	-
196							Rej.	E0113	O NIF ou cNaoNIF do prestador deve ser informado quando o grupo de informações de endereço no exterior do prestador de serviços foi informado.	1	V	X	V	X	-
197		NFSe/infNFSe/DPS/infDPS/prest/	cNaoNIF	
198							Rej.	E0114	O prestador de serviço, quando emitente da DPS, somente pode ser identificado pelo CNPJ ou CPF.	1	V	X	V	X	-
199							Rej.	E0115	Valor 0 para o motivo da não informação do NIF do prestador não é permitido na Sefin do Sistema Nacional NFS-e.	1	V	X	V	X	-
200		NFSe/infNFSe/DPS/infDPS/prest/	CAEPF	-			-	-	-	-	-	-	-	-	-
201		NFSe/infNFSe/DPS/infDPS/prest/	IM	Se o emitente for o prestador de serviço (tpEmit = 1) e, se houver registro complementar do contribuinte no CNC do município correspondente ao município emissor da DPS, então a IM deve ser informada na DPS. \n  \n Utilizar o identificador federal (CNPJ ou CPF) do prestador de serviço e o codigo do município emissor (cLocEmi), ambos informados na DPS, para identificar as ocorrências no CNC NFS-e. Se houver pelo menos uma ocorrência, então o emitente da DPS deve informar o IM correspondente registrado no CNC NFS-e, que identifique unicamente o registro complementar. \n  \n Exceto quando o emitente da DPS for MEI na data de competência da emissão da NFS-e.			Rej.	E0116	A IM deve ser informada para o emitente prestador do serviço na DPS, conforme informações complementares registradas no CNC NFS-e do município emissor informado na DPS.	2	V	X	X	X	-
202							Rej.	E0119	IM do emitente prestador não está autorizado a emitir NFS-e, conforme informações complementares registradas no CNC NFS-e do município emissor informado na DPS.	2	V	X	X	X	-
203							Rej.	E0120	IM do prestador não deve ser informado, pois não existem informações complementares registradas no CNC NFS-e do município emissor informado na DPS.	2	V	X	X	X	-
204							Rej.	E0124	O IM informado está inativo no CNC NFS-e do município emissor para a data de competência informada na DPS. 	2	V	X	X	X	-
205		NFSe/infNFSe/DPS/infDPS/prest/	xNome	Se o emitente da DPS for o prestador de serviço (tpEmit for igual a 1), então o nome ou razão social não deve ser informado.			Rej.	E0121	O nome ou razão social do prestador não deve ser informado quando o emitente da DPS for o próprio prestador.	2	V	X	V	X	-
206							Rej.	E0122	O nome ou razão social do prestador deve ser informado quando o emitente da DPS não for o próprio prestador.	2	V	X	V	X	-
207							Rej.	E0123	O preenchimento do nome empresarial é obrigatório quando o prestador for identificado com NIF.	1	V	X	V	X	-
208		NFSe/infNFSe/DPS/infDPS/prest/	end	Se o emitente da DPS for o tomador ou intermediário (tpEmit = 2 ou 3) o grupo de informações do endereço do prestador de serviço deve ser informado na DPS obrigatoriamente.			Rej.	E0129	O endereço do prestador deve ser informado na DPS quando o prestador não for o emitente da DPS.	1	V	X	V	X	-
209							Rej.	E0128	O endereço do prestador do serviço não deve ser informado na DPS quando o próprio prestador for o emitente da DPS.	1	V	X	V	X	-
210		NFSe/infNFSe/DPS/infDPS/prest/	endNac	Se o CNPJ ou CPF do prestador de serviço foi informado e o emitente da DPS for o prestador (tpEmit = 2 ou 3), então o grupo de informações de endereço nacional do prestador do serviço deve ser informado obrigatoriamente.			Rej.	E0125	O endereço nacional do prestador do serviço deve ser informado na DPS quando for identificado pelo CNPJ ou CPF e o emitente da DPS for o tomador ou intermediário.	1	V	X	V	X	-
211		NFSe/infNFSe/DPS/infDPS/prest/end/endNac/	cMun	O código do município para o endereço do prestador do serviço não existe, conforme TAB.MUN_IBGE do ANEXO_A-MUNICIPIO_IBGE-PAISES_ISO2-SNNFSe.			Rej.	E0130	O código do município para o endereço do prestador do serviço não existe conforme tabela de município do IBGE.	1	V	X	V	X	-
212							Rej.	E0132	O código do município informado na DPS para o endereço do prestador do serviço, identificado pelo CNPJ, não corresponde ao município registrado em seus cadastros na data de competência informada na DPS.	2	V	X	X	X	-
213							Rej.	E0134	O código do município informado na DPS para o endereço do prestador do serviço, identificado pelo CPF, não corresponde ao município registrado em seus cadastros na data de competência informada na DPS.	2	V	X	X	X	-
214		NFSe/infNFSe/DPS/infDPS/prest/end/endNac/	CEP	O CEP informado deve existir e pertencer ao município correspondente ao código do município informado para o endereço do prestador do serviço.			Rej.	E0138	O CEP informado para o endereço nacional do prestador do serviço não existente ou não pertence ao município informado na DPS. Informe um CEP existente e que pertença ao município informado para o endereço do prestador do serviço na DPS.	1	V	X	V	X	-
215		NFSe/infNFSe/DPS/infDPS/prest/end/	endExt	Se o NIF do prestador de serviço foi informado e o emitente da DPS, tomador ou intermedirio (tpEmit = 2 ou 3), for identificado por CNPJ, então o grupo de informações de endereço no exterior do prestador do serviço deve ser informado obrigatoriamente.			Rej.	E0142	O grupo de informações de endereço no exterior deve ser informado obrigatoriamente quando o prestador for identificado pelo NIF e o emitente por CNPJ.	1	V	X	V	X	-
216		NFSe/infNFSe/DPS/infDPS/prest/end/endExt/	cPais	O código de país informado para o endereço no exterior do prestador do serviço deve existir e ser diferente de Brasil (BR), conforme a tabela ISO2.			Rej.	E0146	O código de país informado para o endereço no exterior do prestador do serviço não existe ou é igual ao código do Brasil. Informe um código de país existente e diferente do codigo do Brasil (BR) para o endereço no exterior do prestador do serviço, conforme tabela de país do ANEXO_A-MUNICIPIO_IBGE-PAISES_ISO2-SNNFSe-ESPEC.	1	V	X	V	X	-
217		NFSe/infNFSe/DPS/infDPS/prest/end/endExt/	cEndPost	-			-	-	-	-	-	-	-	-	-
218		NFSe/infNFSe/DPS/infDPS/prest/end/endExt/	xCidade	-			-	-	-	-	-	-	-	-	-
219		NFSe/infNFSe/DPS/infDPS/prest/end/endExt/	xEstProvReg	-			-	-	-	-	-	-	-	-	-
220		NFSe/infNFSe/DPS/infDPS/prest/end/	xLgr	-			-	-	-	-	-	-	-	-	-
221		NFSe/infNFSe/DPS/infDPS/prest/end/	nro	-			-	-	-	-	-	-	-	-	-
222		NFSe/infNFSe/DPS/infDPS/prest/end/	xCpl	-			-	-	-	-	-	-	-	-	-
223		NFSe/infNFSe/DPS/infDPS/prest/end/	xBairro	-			-	-	-	-	-	-	-	-	-
224		NFSe/infNFSe/DPS/infDPS/prest/	fone	-			-	-	-	-	-	-	-	-	-
225		NFSe/infNFSe/DPS/infDPS/prest/	email	Email deve ser informado conforme estrutura (conter @, ponto etc.).			Rej.	E0148	Email inválido.	2	V	X	V	X	-
226		NFSe/infNFSe/DPS/infDPS/prest/	regTrib	-			-	-	-	-	-	-	-	-	-
227		NFSe/infNFSe/DPS/infDPS/prest/regTrib/	opSimpNac	Opção de situação perante o Simples Nacional do prestador, informada na DPS, não está de acordo com o cadastro Simples Nacional na data de competência informada na DPS. \n Se CNPJ do prestador não consta no cadastro então opSimpNac é igual a 1;			Rej.	E0160	No mês de competência da NFS-e, a opção de situação perante o Simples Nacional, do prestador, informada na DPS não está de acordo com o cadastro Simples Nacional.	2	V	X	X	X	-
228							Rej.	E0161	NFS-e cujo emitente for MEI somente poderá ser compartilhada pelo município com o ADN se a data de competência, informada na NFS-e, for menor ou igual a 31/08/2023.	2	X	X	V	V	-
229		NFSe/infNFSe/DPS/infDPS/prest/regTrib/	regApTribSN	O regime de apuração dos tributos para o optante do Simples Nacional (ME/EPP) não pode ser preenchido quando o prestador de serviço não for optante do simples nacional ou for MEI, ou seja, o campo opSimpNac = 1 ou 2.			Rej.	E0162	Não é permitido ao não optante do Simples Nacional e o MEI preencherem o campo de indicação do regime de apuração dos tributos apurados.	2	V	X	V	X	-
230							Rej.	E0166	É obrigatorio o preenchimento do campo de regime de apuração dos tributos do SN para o optante do Simples Nacional ME/EPP.	2	V	X	V	X	-
231		NFSe/infNFSe/DPS/infDPS/prest/regTrib/	regEspTrib	Não é permitido informar Regime Especial de Tributação, ou seja, regEspTrib deve ser igual a 0 (Nenhum), quando o serviço prestado for imune, exportação de serviço ou não incidência do ISSQN sobre o serviço prestado, ou seja, o campo referente à tributação do ISSQN (tribISSQN) é igual a "2 - Imunidade, "3 - Exportação de Serviço" ou "4 - Não Incidência",  \n (tribISSQN = 2, 3 ou 4).			Rej.	E0172	O Regime Especial de Tributação deve ser "Nenhum" (regEspTrib = 0) quando o serviço prestado for diferente de Tributável (tribISSQN = 1), ou seja, tribISSQN = 2, 3 ou 4.	2	V	X	V	X	-
232							Rej.	E0174	Quando o prestador da NFS-e é MEI (opSimpNac = 2) o regime especial de tributação deve ser "Nenhum" (regEspTrib = 0).	2	V	X	V	X	-
233							Rej.	E0175	Quando o prestador optante pelo Simples Nacional tiver o regime de apuração dos tributos ocorrendo também pelo Simples Nacional, o regime especial de tributação do ISSQN deve ser "Nenhum" (regEspTrib = 0).	2	V	X	V	X	-
234							Rej.	E0177	Regime especial de tributação informado na DPS não é admitido na parametrização do município de incidência do ISSQN.	2	V	X	X	X	-
235							Rej.	E0176	É permitido informar Profissional Autônomo na DPS somente se o prestador de serviço estiver parametrizado como Profissional Autônomo, na data de competência informada na DPS, em pelo menos um dos municípios, emissor ou de incidência do ISSQN (cLocIncid ou cLocEmi) ou se estiver admitido sem verificação (parâmetro "Informado na DPS pelo Emitente - Sem verificação"), conforme parametrização do município de incidência do ISSQN na data de competência informada na DPS.	2	V	X	V	X	-
236							Rej.	E0178	Regime especial de tributação não permitido para o prestador do serviço com código de tributação na data de competência, informados na DPS, conforme parametrização do município de incidência do ISSQN.	2	V	X	X	X	-
237		NFSe/infNFSe/DPS/infDPS/	toma	Se campo cIndOp for igual a 030102, 050102, 100101, 100301, 100501, 030103, 050103, 100102, 100201, 100302, 100401, 100502 ou 100601, então o grupo toma deve ser informado.			Rej.	E0187	O grupo de informações relativas ao tomador/adquirente do serviço é obrigatório para o indicador de operação informado.	2	V	X	V	X	-
